group_id,girl,kind,idx,n_lines,id,path_id,field_path,text
DateGreeting,,DateGreeting,114,190,e7d579a4cdd2,9003,lineSets[9].lines[0].dialogLine[1].text,Is this where you take all the girls?····· Huh?
DateGreeting,,DateGreeting,115,190,13e084134280,9003,lineSets[9].lines[0].dialogLine[2].text,"Oh man...········ alright,··· I'm seduced already.*hahahahaha*···"
DateGreeting,,DateGreeting,116,190,a06b7fe992ff,9003,lineSets[9].lines[0].dialogLine[3].text,"Okay,······· I'm here.····· So, now what?"
DateGreeting,,DateGreeting,117,190,3034ab541b83,9003,lineSets[9].lines[0].dialogLine[4].text,"Hey,·· I'm glad you asked me out.······· This is really nice.·····"
DateGreeting,,DateGreeting,118,190,4c25b431052a,9003,lineSets[9].lines[0].dialogLine[5].text,"This isn't usually my sort of scene,········ but I'll admit it's kinda nice."
DateGreeting,,DateGreeting,119,190,59124ccfd227,9003,lineSets[9].lines[0].dialogLine[6].text,"Oh, I remember this place!····· I once blew a gu...····· uhhhh...····· never mind."
DateGreeting,,DateGreeting,120,190,98d3e9186434,9003,lineSets[9].lines[0].dialogLine[7].text,···It's like our own··· private oasis!··············· I'm glad to be here with you...
DateGreeting,,DateGreeting,121,190,0c7d1086388c,9003,lineSets[9].lines[0].dialogLine[8].text,Hey!····· This is where I showed you how to play.····· Remember?
DateGreeting,,DateGreeting,122,190,f6a9994cb203,9003,lineSets[9].lines[0].dialogLine[9].text,···Mmmmm...············ I'm so happy to be here with you master...
DateGreeting,,DateGreeting,123,190,851ee660f78c,9003,lineSets[9].lines[0].dialogLine[10].text,Thanks for inviting me out tonight.····· I'm glad to be here with you.
DateGreeting,,DateGreeting,124,190,32ba9baf1d6d,9003,lineSets[9].lines[0].dialogLine[11].text,*aacc*···*ccaaaacc*····· Do your worst...
DateGreeting,,DateGreeting,125,190,be2c0260b830,9003,lineSets[10].label,carnival
DateGreeting,,DateGreeting,126,190,af0f78d44786,9003,lineSets[10].lines[0].dialogLine[0].text,Anything but the roller coaster... I am not getting on that thing!*haha*
DateGreeting,,DateGreeting,127,190,c241fa4ac97b,9003,lineSets[10].lines[0].dialogLine[1].text,Let's go lose some rigged games!
DateGreeting,,DateGreeting,128,190,71f3ef0ac77f,9003,lineSets[10].lines[0].dialogLine[2].text,"I'm really excited,····· I don't usually get to go out like this since my son."
DateGreeting,,DateGreeting,129,190,6eef52a1eeed,9003,lineSets[10].lines[0].dialogLine[3].text,This is your idea of a date!?·····*aaaacc*····· Whatever!
DateGreeting,,DateGreeting,130,190,c63c9a79a2a6,9003,lineSets[10].lines[0].dialogLine[4].text,Thanks for taking me out.·········· The carnival was a neat idea.
DateGreeting,,DateGreeting,131,190,d6f2837de6d5,9003,lineSets[10].lines[0].dialogLine[5].text,"Let's go win some stupid shit,······· I've got the games here figured out."
DateGreeting,,DateGreeting,132,190,bfd8b38e9932,9003,lineSets[10].lines[0].dialogLine[6].text,"Wow!············· I kinda feel like a kid again.····· Oh,·· this'll be fun!"
DateGreeting,,DateGreeting,133,190,1fa189cc21ad,9003,lineSets[10].lines[0].dialogLine[7].text,"Whatever we do,····· just keep me away from all the junk food.·····*hahahaha*"
DateGreeting,,DateGreeting,134,190,cae2eb9ff8fe,9003,lineSets[10].lines[0].dialogLine[8].text,I actually kinda fit in here.····· I'll just··· pretend I'm in costume.
DateGreeting,,DateGreeting,135,190,d502cfec6963,9003,lineSets[10].lines[0].dialogLine[9].text,···Yaaay!····· I wanna play the fishy game!····· Come on!
DateGreeting,,DateGreeting,136,190,46e94c7a5592,9003,lineSets[10].lines[0].dialogLine[10].text,·····This is good.····· With all the colors and lights I'll really blend in.
DateGreeting,,DateGreeting,137,190,32aca2faf60a,9003,lineSets[10].lines[0].dialogLine[11].text,"A··· fair?·········· *aaaaaacc*······ Alright,········· as long as nobody touches me."
DateGreeting,,DateGreeting,138,190,8f67d50a3149,9003,lineSets[11].label,fancy restaurant
DateGreeting,,DateGreeting,139,190,7bacb4a243ed,9003,lineSets[11].lines[0].dialogLine[0].text,Are you sure this isn't too expensive!?····· I'd be fine with fast food.
DateGreeting,,DateGreeting,140,190,a097a813f66c,9003,lineSets[11].lines[0].dialogLine[1].text,Whooa...····· fancy···· shmancy.
DateGreeting,,DateGreeting,141,190,64460980adf9,9003,lineSets[11].lines[0].dialogLine[2].text,"I'll tell you one thing,··· this is certainly nicer than lunch at the food court.*hahahaha*·····"
DateGreeting,,DateGreeting,142,190,4780194c6bc8,9003,lineSets[11].lines[0].dialogLine[3].text,"*aaaacc*····· Oh, yeah.········ Reeaalllly Impressive."
DateGreeting,,DateGreeting,143,190,df32bd9e627a,9003,lineSets[11].lines[0].dialogLine[4].text,Hmmmm...····· I can't decide what I want.·········· I'll just get what you're having.
DateGreeting,,DateGreeting,144,190,8e2c39265493,9003,lineSets[11].lines[0].dialogLine[5].text,All these dishes sound gross.········ Let's skip to the dessert menu.
DateGreeting,,DateGreeting,145,190,b88677b51728,9003,lineSets[11].lines[0].dialogLine[6].text,Thanks for taking me out to dinner.····· You spoil me!·····
DateGreeting,,DateGreeting,146,190,aaf1d1decbc3,9003,lineSets[11].lines[0].dialogLine[7].text,Fancy...············· I can't believe we didn't have to make a reservation.
DateGreeting,,DateGreeting,147,190,7e0ccf45d6da,9003,lineSets[11].lines[0].dialogLine[8].text,"Don't worry,····· nobody can see me.····· People just think you're eating alone."
DateGreeting,,DateGreeting,148,190,dc623588a032,9003,lineSets[11].lines[0].dialogLine[9].text,···Ooooo!·········· I want dessert first!····· And second!····· And third!
DateGreeting,,DateGreeting,149,190,90957dd390c9,9003,lineSets[11].lines[0].dialogLine[10].text,I hope there aren't too many people here tonight...····· I stand out a little bit...
DateGreeting,,DateGreeting,150,190,b5799c0aab28,9003,lineSets[11].lines[0].dialogLine[11].text,I'm excited to see what you're really capable of...
DateGreeting,,DateGreeting,151,190,cd3403d4bd81,9003,lineSets[12].label,sex
DateGreeting,,DateGreeting,152,190,74186f38e644,9003,lineSets[12].lines[0].dialogLine[0].text,Ummm...·········· hi.·····*mhmhm*
DateGreeting,,DateGreeting,153,190,d40129cc3022,9003,lineSets[12].lines[0].dialogLine[1].text,What's the matter?······· See something you like?
DateGreeting,,DateGreeting,154,190,686c1044eaf9,9003,lineSets[12].lines[0].dialogLine[2].text,Soooo...····· whatcha wanna do...?
DateGreeting,,DateGreeting,155,190,935649ca1440,9003,lineSets[12].lines[0].dialogLine[3].text,I hope you know what you're doing.
DateGreeting,,DateGreeting,156,190,169ca0cedb2b,9003,lineSets[12].lines[0].dialogLine[4].text,I'm all yours.····· Come and get me.
DateGreeting,,DateGreeting,157,190,a88f6a3fec19,9003,lineSets[12].lines[0].dialogLine[5].text,"I don't...····· like...·· I'm not that good,·· or whatever.····· So····· like...····· yeeeah...·····"
DateGreeting,,DateGreeting,158,190,44aceddb76cb,9003,lineSets[12].lines[0].dialogLine[6].text,What do we have here?·········· Does your little friend want to come and visit me?
DateGreeting,,DateGreeting,159,190,9d8acc271f38,9003,lineSets[12].lines[0].dialogLine[7].text,Let's take it nice and slow...·········· okay?
DateGreeting,,DateGreeting,160,190,e70d7bb99175,9003,lineSets[12].lines[0].dialogLine[8].text,"*aaaccc*··Seriously,·········· tell me,······· how long have you been waiting for this to happen?"
DateGreeting,,DateGreeting,161,190,d292d988425b,9003,lineSets[12].lines[0].dialogLine[9].text,"···Master,··· you make me so happy all the time.····· I want to make you happy too..."
DateGreeting,,DateGreeting,162,190,b3f5b838466a,9003,lineSets[12].lines[0].dialogLine[10].text,My underside has become lubricated;····· I yearn to be touched.
DateGreeting,,DateGreeting,163,190,986d92609a31,9003,lineSets[12].lines[0].dialogLine[11].text,Come over here and claim your reward...····· I'm dripping with anticipation...
DateGreeting,,DateGreeting,164,190,cedaa665568c,9003,lineSets[12].lines[1].dialogLine[0].text,Uhhhh...············· I hope you like pink.················ I picked these out just for you.
DateGreeting,,DateGreeting,165,190,2372bdd197f2,9003,lineSets[12].lines[1].dialogLine[1].secondaryText,I'm a naughty teacher...····· and you've been a bad girl...
DateGreeting,,DateGreeting,166,190,d9507bee1490,9003,lineSets[12].lines[1].dialogLine[1].text,I'm a naughty teacher...····· and you've been a bad boy...
DateGreeting,,DateGreeting,167,190,edfa8bf8cbac,9003,lineSets[12].lines[1].dialogLine[2].text,Come on...····· quit staring at me like that...····· it's embarrassing...
DateGreeting,,DateGreeting,168,190,8280d04919ff,9003,lineSets[12].lines[1].dialogLine[3].text,What?····· Please tell me you're not a virgin.
DateGreeting,,DateGreeting,169,190,995a91873ad2,9003,lineSets[12].lines[1].dialogLine[4].text,Well...····· you've got a half naked woman in your bedroom.····· Now what?
DateGreeting,,DateGreeting,170,190,15cf4a9a83f2,9003,lineSets[12].lines[1].dialogLine[5].text,I know my boobs are kinda small...·········· so you don't have to pretend you like them.
DateGreeting,,DateGreeting,171,190,10294c6ef024,9003,lineSets[12].lines[1].dialogLine[6].text,"Don't worry baby,·········· you just lie back····· and let Jessie take care of everything."
DateGreeting,,DateGreeting,172,190,0d1b0a5c554b,9003,lineSets[12].lines[1].dialogLine[7].text,This is so embarrassing...·····*hahahaha*
DateGreeting,,DateGreeting,173,190,9a98aa79667b,9003,lineSets[12].lines[1].dialogLine[8].text,I'm not supposed to mix business with pleasure...····· I'll make an exception·· just this once.···
DateGreeting,,DateGreeting,174,190,610562b1c5d9,9003,lineSets[12].lines[1].dialogLine[9].text,···I think I know what to do.············ I saw pictures in those books you have under your bed...
DateGreeting,,DateGreeting,175,190,fa573bd90a78,9003,lineSets[12].lines[1].dialogLine[10].text,"I cannot control myself anymore,····· I need you in my body."
DateGreeting,,DateGreeting,176,190,30720eaee753,9003,lineSets[12].lines[1].dialogLine[11].text,"Tonight,····· my perfect body is like a vessel for your greatest desires...····· I'm yours to ravage..."
DateGreeting,,DateGreeting,177,190,4b9e3c4da5c8,9003,lineSets[12].lines[2].dialogLine[0].text,Not too rough...····· okay?
DateGreeting,,DateGreeting,178,190,9b5521dca301,9003,lineSets[12].lines[2].dialogLine[1].text,Word of advice...····· I like to be choked...
DateGreeting,,DateGreeting,179,190,3b9e53cb4081,9003,lineSets[12].lines[2].dialogLine[2].text,It's been a while.····· I'm a little nervous...····· but I'm excited.
DateGreeting,,DateGreeting,180,190,a7956eaf1277,9003,lineSets[12].lines[2].dialogLine[3].secondaryText,"Well,····· at least you're not lacking upstairs."
DateGreeting,,DateGreeting,181,190,e7ae6f1896cc,9003,lineSets[12].lines[2].dialogLine[3].text,"Well,····· at least you're not lacking downstairs."
DateGreeting,,DateGreeting,182,190,6416ae07453c,9003,lineSets[12].lines[2].dialogLine[4].text,Drop *ee*em'.····· Let's see what you've got...
DateGreeting,,DateGreeting,183,190,068c2084ce06,9003,lineSets[12].lines[2].dialogLine[5].text,Sorry if I screw something up.·········· I'm kinda new at this...
DateGreeting,,DateGreeting,184,190,a17dc59ce8ca,9003,lineSets[12].lines[2].dialogLine[6].text,I'm·· all·· yours·· honey...····· Do whatever you want with me...
DateGreeting,,DateGreeting,185,190,ea70cb0fe20b,9003,lineSets[12].lines[2].dialogLine[7].text,Uhhh...·················· I hope you like it.··············· I'm not very experienced...
DateGreeting,,DateGreeting,186,190,9aadd4458bdd,9003,lineSets[12].lines[2].dialogLine[8].text,"What am I doing?·····*cmcm* Oh my god.····· Alright,····· you're good.····· Clearly I've done my job well..."
DateGreeting,,DateGreeting,187,190,0fb06f987f8d,9003,lineSets[12].lines[2].dialogLine[9].text,···Master...····· my bottom is getting all sticky...
DateGreeting,,DateGreeting,188,190,a8629e7caef5,9003,lineSets[12].lines[2].dialogLine[10].text,"I can't wait any longer...····· please,····· make this feeling go away."
DateGreeting,,DateGreeting,189,190,4ac645a9d835,9003,lineSets[12].lines[2].dialogLine[11].text,You're about to experience a state of ecstasy like you've never...····· eveeer...····· felt before...
DateValediction,,DateValediction,0,195,728bded7dacd,9004,lineSets[0].label,success
DateValediction,,DateValediction,1,195,8f06217ecd6b,9004,lineSets[0].lines[0].dialogLine[0].text,Thank you!····· I had a really good time!
DateValediction,,DateValediction,2,195,acae4340888f,9004,lineSets[0].lines[0].dialogLine[1].text,"Hey,····· that was actually really nice.····· Thank you."
DateValediction,,DateValediction,3,195,93b472394d09,9004,lineSets[0].lines[0].dialogLine[2].text,"We should def do that again,····· like,····· super soon!"
DateValediction,,DateValediction,4,195,10c66cd67fa5,9004,lineSets[0].lines[0].dialogLine[3].text,I guess that wasn't a complete waste of time.
DateValediction,,DateValediction,5,195,7d346773463b,9004,lineSets[0].lines[0].dialogLine[4].text,And to think... I almost had to cancel.······· What a shame that'd have been.
DateValediction,,DateValediction,6,195,c99b238299fa,9004,lineSets[0].lines[0].dialogLine[5].text,Uhhh...····· thanks.····· That··· wasn't as bad as I thought.
DateValediction,,DateValediction,7,195,b552bfe01499,9004,lineSets[0].lines[0].dialogLine[6].text,"Wow,····· this is neat!······· You should take me out more often."
DateValediction,,DateValediction,8,195,1eae1fec8309,9004,lineSets[0].lines[0].dialogLine[7].text,I had wonderful time.·········· Thank you for inviting me.
DateValediction,,DateValediction,9,195,653ed5c2cd14,9004,lineSets[0].lines[0].dialogLine[8].secondaryText,Well look at this bitch.····· I think I've created a monster.
DateValediction,,DateValediction,10,195,1d7329989688,9004,lineSets[0].lines[0].dialogLine[8].text,Well look at this guy.····· I think I've created a monster.
DateValediction,,DateValediction,11,195,a33e7bfb99a6,9004,lineSets[0].lines[0].dialogLine[9].text,···That was the bestestest!
DateValediction,,DateValediction,12,195,8f2b9325c5a2,9004,lineSets[0].lines[0].dialogLine[10].text,You have exceptional dating abilities.
DateValediction,,DateValediction,13,195,52cd3ddbab2c,9004,lineSets[0].lines[0].dialogLine[11].text,I think I understand why Kyu was so curious about your potential...
DateValediction,,DateValediction,14,195,1cccdb4c21e0,9004,lineSets[0].lines[1].dialogLine[0].text,That··· was····· so······· much······· fun!··········· We'll have to do it again.
DateValediction,,DateValediction,15,195,bdf66dc005f3,9004,lineSets[0].lines[1].dialogLine[1].text,Clearly this isn't your first time around the block.
