sample_id,category,occurrences,text,pt_BR
fa106828896a,dialogue,1,Ahhhhhhhhhhhh...············ how soooooothing...······················ A girl could get used to this.,
2b6615e5ce92,dialogue,1,"Aight,····· let's hurry!····· I don't want to be stuck in long lines all day!",
b95dbfc1199b,dialogue,1,All I can think about is food...,
e0cd89aba366,dialogue,1,All of my previous clients are basically walking babe magnets now.,
6b1c54d1cf7b,dialogue,1,"All the way on, so I can watch her eyes roll back into her head.",
8e2c39265493,dialogue,1,All these dishes sound gross.········ Let's skip to the dessert menu.,
275b83e37475,dialogue,1,All together I need twelve pairs of panties from you;····· each pair from a different girl.,
d71ddb49d4cb,dialogue,1,Alllrrriiiiight...····· let's see just how good you······· really are...,
6dff6711792d,dialogue,1,"Alright alcy!····· A little soon for that,····· no?",
915dec990598,dialogue,1,"Alright big shot,····· let's see if you can answer this...",
7c363148edb9,dialogue,1,"Alright dude,····· I'll see you later.",
55c6c9df1aff,dialogue,1,Alright then!,
98551ed93c83,dialogue,1,"Alright then,····· you've just earned yourself a new friend.····· My name is Celeste.·····",
883617218d0d,dialogue,1,Alright!,
81ec954550cc,dialogue,1,Alright!····· Saddle up!····· Let's do this shit!·····,
19dbd3d8daf0,dialogue,1,"Alright!····· That's it,····· that's twelve pairs of panties.········ ""Alpha Mode""··· activated!····· Good Luck!",
e6934355d898,dialogue,1,Alright!···················· This will be a good chance to get to know each other better.,
d209f97e6cd3,dialogue,1,"Alright, alright.",
d2e6b82f035c,dialogue,1,"Alright, alright... I'm up... I'm... zZzZzZz...",
f0e06fea16a7,dialogue,1,"Alright, you're gettin' good.·· Just don't get too cocky.·· No wait,··· do.··· Chicks dig that.·····",
10eeb020ea84,dialogue,1,"Alright,·· alright!····· How can I say no to that?",
d336983eb056,dialogue,1,"Alright,··· alright.····· You got lucky this time.",
98ce66ec4111,dialogue,1,"Alright,··· grab your shit,····· we're going on a date,··· right now.····· Someone has to show you the ropes.",
ab5bc5e3d5d7,dialogue,1,"Alright,····· I get it;····· alcohol.",
898339f9ee76,dialogue,1,"Alright,····· I'll try to make this quick.",
40cad039814f,dialogue,1,"Alright,····· alright.····· I've gone on long enough.",
a120ebcd1703,dialogue,1,"Alright,····· answer me this...",
58f76dfc3384,dialogue,1,"Alright,····· chill,····· chill...··· I ain't tryin' to pass out.",
4518d0c7c57f,dialogue,1,"Alright,····· fair enough.",
52564b0e5807,dialogue,1,"Alright,····· fine.····· But, I better not get my shoes muddy.",
a36716be0ae0,dialogue,1,"Alright,····· let's go,····· these pants aren't going to get in themselves.",
ad20c9b71a3c,dialogue,1,"Alright,····· let's review some of the basics...",
d10571cc82ca,dialogue,1,"Alright,····· ready?····· Get your game face on!",
d35eba7fc21f,dialogue,1,"Alright,····· rest easy!",
f6cea88d075c,dialogue,1,"Alright,····· we can probably cool it with that now.",
83efa2aefd55,dialogue,1,"Alright,····· whatever,····· I guess you've earned it.····· Take me back to your place.",
457ac03f04bc,dialogue,1,"Alright,········ just to loosen up a little.",
ffbf8c071f0a,dialogue,1,Alright.··· I'll admit it.··· You did good.,
c92477345b6a,dialogue,1,Alright.······· Don't party too hard tonight!,
575ffc8bfa36,dialogue,1,Am I drunk?·········· I think I may have gotten carried away again...,
a097281a2475,dialogue,1,Am I gonna have to pull the covers off?,
3ef80c0cfcd3,dialogue,1,Amazing!,
b572af32b8d2,dialogue,1,An ambitious and independent woman; a real go-getter.,
6e1361135b6f,dialogue,1,An angel?················ Are you sure you were watching the right kid? *hahahahahahahahaha*········,
5bcc5604dc35,dialogue,1,And how are we doing this morning?,
7d346773463b,dialogue,1,And to think... I almost had to cancel.······· What a shame that'd have been.,
bc177cd2e55f,dialogue,1,Annnd?,
94317b21561d,dialogue,1,Annnnnnd seeing as how you don't have any date gifts...····· I'm guessing I need to explain that too?,
872a24be4fa7,dialogue,1,Any time spent with somebody I care about is good enough.,
af0f78d44786,dialogue,1,Anything but the roller coaster... I am not getting on that thing!*haha*,
0566c1b755f4,dialogue,1,Anything you wanna talk about?,
972b753c15e1,dialogue,1,Apparently you've been with every beautiful girl in your town...········ within a remarkably short time...,
48c8830aad95,dialogue,1,"Appreciated,·········· this should sustain me for a short while.",
5d9618d9c0ee,dialogue,1,Approximately how old is your planet Earth?,
f1b67710b529,dialogue,1,Are all females of your species this incompetent?,
83cf5b1d7115,dialogue,1,Are all males of your species this incompetent?,
2ceb30218c96,dialogue,1,Are you for real right now?,
d3b0bf720c68,dialogue,1,Are you generally an optimistic or pessimistic person?,
f478d14cd3fb,dialogue,1,Are you good at sports?,
59497f19fd69,dialogue,1,Are you good with money?,
526578da9b13,dialogue,1,Are you happy with your body?,
827312c235f0,dialogue,1,Are you kidding?····· Fuck yeah!,
5d6d5b801e80,dialogue,1,Are you like following me around or something?,
343289d2653b,dialogue,1,Are you not feeling well or something?,
3df2bc24cb05,dialogue,1,Are you serious!?,
c6ceb74c6971,dialogue,1,Are you serious?,
7bacb4a243ed,dialogue,1,Are you sure this isn't too expensive!?····· I'd be fine with fast food.,
14a09d23d4e0,dialogue,1,Are you sure?,
72880eae8502,dialogue,1,Are you sure?····· This is amazing!,
2080cbc4fbef,dialogue,1,Are you sure?·········· I'm surprised you got this for me.····· Thank you.,
bec6a51bc86e,dialogue,1,Are you trying to get me drunk or kill me?,
489db6468ba8,dialogue,1,Are you trying to make me throw up?,
1392104d3303,dialogue,1,"As far as we all know,····· what event began the universe?",
41bda1e71007,dialogue,1,Asian chicks...·········· don't even get me started.,
54c401b1d6b0,dialogue,1,Ask me something about myself!,
4203a3551dc7,dialogue,1,"Aw man,····· I love this shit.",
ab5504b5e7b2,dialogue,1,"Aw man,····· is it that time already?",
81382f270056,dialogue,1,Aw shit.····· That's good.,
1f1760f45152,dialogue,1,"Aw shit········ are these cute or what?····· All pink and frilly;····· what a sweetheart,····· that girl.",
49a9bff96416,dialogue,1,Aw yeah!,
b760c93d41d2,dialogue,1,"Aw,··· nice!",
fdd9af1395dd,dialogue,1,"Aw,····· come on!····· I know I've told you before.",
af9e7e106682,dialogue,1,"Aw,····· hey,····· thanks for showing up!",
3da9dfdfa7ff,dialogue,1,"Aw,····· score.·········· You're not as big of a loser as I thought.",
047bf46b0494,dialogue,1,Awesome!,
e54642830482,dialogue,1,"Awesome,····· thanks so much.",
4d8e4974f398,dialogue,1,"Aww yeah!····· Sweet,····· thanks!",
1bb484344161,dialogue,1,"Aww, cute!",
43aa788e06fe,dialogue,1,"Aww, shit.····· It's morning already?····· We are way behind schedule.",
7f60c68b0f23,dialogue,1,Awww dude!····· This is so cool!,
2620bc25944d,dialogue,1,"Awww,·· you didn't have to do that...····· but,····· it certainly doesn't hurt.",
3665bbf66be2,dialogue,1,"Awww,··· thank you.············· Remind me to return the favor····· later...",
8549513c1744,dialogue,1,"Awww,··· that's cute.····· But I hope you've gotten better since.·····*hehehe*·····",
c0e926bed16d,dialogue,1,"Awww,····· baby,····· that's no fun.",
82aba9342041,dialogue,1,"Awww,····· thanks!········ You didn't have to do that!",
1e015dc9e737,dialogue,1,"Awww,····· this is so cute.····· What a neat idea.",
70d3d44fc26c,dialogue,1,"Awww,····· you too?·········· It seems like today's world has given up hope on true love.",
fafff016e3ac,dialogue,1,"Awww,····· you're the best.····· Thanks for taking me out!",
4757ff9c2755,dialogue,1,"Awww,······· have you come to see me?",
a07bd8c639f4,dialogue,1,"Awww,········ you really shou*hiccup*...····· Ummm,··· what was I saying?",
5df03faefb51,dialogue,1,"Awww,·········· you didn't have to go through the trouble.",
21aea01343c3,dialogue,1,Awwww shit...······· now I have to get you something.,
cad763a0a225,dialogue,1,"Awwww!····· Nooo,··· come on!",
d7960632321f,dialogue,1,Awwww!········ You do care...,
df5ea6d00bc3,dialogue,1,"Awwww, thanks.·········· I really need to stop neglecting my garden at home.",
814f601c237e,dialogue,1,"Awwww,····· I wish we could stay longer.····· I had a really great time.",
81499618e9e1,dialogue,1,"Awwww,····· I'll miss you!",
c4610ed75366,dialogue,1,"Awwww,····· that's so sweet of you.",
e1d1b7f0ddfa,dialogue,1,"Awwwww!····· But,····· but,·· pleeeeease?",
3a88614babab,dialogue,1,Awwwww!··············· I used to take my daughter here all the time when she was young.,
a88cbd03c4cf,dialogue,1,"Awwwww,·········· you're desperately attracted to me?·········· You're sweet.",
46f8b472ca72,dialogue,1,"Awwwww,··············· you want to take me out?····· Of course I'll go.···",
4fc431df5de8,dialogue,1,"Awwwwww,····· really?",
889bcf132b60,dialogue,1,"Awwwwwww,··············· how did you know I dabbled in art?",
f236bf57b82c,dialogue,1,Awwww·· shit...·········· I was afraid we might run into one of these.,
c5dfffed7475,dialogue,1,"Awwww··· man!····· Alright····· stop,····· stop.····· I can't believe I'm jealous of you right now.",
a547ef862bc6,dialogue,1,Awww··· yeah...····· that's the good stuff!,
4fb66593b85c,dialogue,1,"Aww·· dude,····· that hit the spot.",
df6b69a30b70,dialogue,1,"Aww··· man!·········· I love breakfast,····· best meal of the day hands down.",
d0408ce9263c,dialogue,1,Aww··· yeah!····· You read my mind.,
32aca2faf60a,dialogue,1,"A··· fair?·········· *aaaaaacc*······ Alright,········· as long as nobody touches me.",
a482fec8090d,dialogue,1,"Baby,····· I'm curious...",
e99cc9512576,dialogue,1,Be a good boy out there.,
b591b78cd2b1,dialogue,1,Be a good girl out there.,
c86693eff3fb,dialogue,1,Be a shame to let these girls have you all to themselves...,
58138c8f2037,dialogue,1,Be seeing you!,
40aed4ff96ba,dialogue,1,"Be warned,····· I'm like the best Tennis player in my cheer squad.",
851c40abbb08,dialogue,1,"Be warned,····· I'm no lightweight.",
e9fce2fcde0d,dialogue,1,"Beastiality········ huh?··············· Hey,····· I'm not judging;····· gotta do what you gotta do.",
4227efb24e28,dialogue,1,Because you can't just sit in your room all day.······· You need to fucking··· exist or··· something!·····,
9c7d3beb10fc,dialogue,1,Because you looked different from all the other girls.,
6af75e5914fe,dialogue,1,"Before that,·········· would you mind sharing some of your food with me?",
559248f03e3a,dialogue,1,"Before we leave I wanna post a pic of us,····· my friends are gonna be so jell!",
843a8a0bce7c,dialogue,1,Before you go! Will I ever get to see you again?,
be18eccae558,dialogue,1,Beginner's luck.····· Don't let it go to your head.,
578c86c8b543,dialogue,1,Believe in it? I've actually seen a real ghost before.,
5961b7c484f6,dialogue,1,Believe it buddy!····· You earned it.,
2091bdadf6ba,dialogue,1,"Believe me, one look at my browser history would terrify you.",
0cab2c24f576,dialogue,1,Best of luck!··············· I have a feeling you're going to need it...,
89a80656214d,dialogue,1,Big deal!,
c4f3aef2a0f9,dialogue,1,"Bitch, I was born perfect. I don't need to work out.",
b11a8dc06805,dialogue,1,"Bitch,····· do I look like I'm joking!?····· How am I supposed to walk around like this?",
16f717eba0df,dialogue,1,Blaaaah...,
4dcc439936b0,dialogue,1,Bleh!!,
0db9e17ae3a3,dialogue,1,Boooooorrring!,
8b289ff2620c,dialogue,1,Booooorrrring!,
e509e7491ccf,dialogue,1,Bottoms up bitches!,
c4b1b2317c3e,dialogue,1,Bottoms up!,
cc1830dfd40e,dialogue,1,"Bright and early! Things to do, people to see.",
4cc1dc7116a0,dialogue,1,Broads who don't know how to let lose and have fun.,
cf161a0c6c36,dialogue,1,Buh-bye!,
28db5842904b,dialogue,1,But I guess you can keep me company until my friend is ready to go.,
34922b6cfd31,dialogue,1,But don't be afraid to take a chance!,
42c495cf1625,dialogue,1,"But,····· as long as I'm stranded here,····· I may as well try to enjoy myself...",
402d779ac63a,dialogue,1,But...····· who's going to keep me warm tonight...?,
9e9d68dac34a,dialogue,1,Buuut...····· you did put in effort I guess...····· and you are kind of cute.,
a4f46a02117d,dialogue,1,Buuuut...?,
17f9ae770964,dialogue,1,Buuuut...··· well...··· I don't have a master...,
0d261ef6a202,dialogue,1,Buuuuuuuuut...····· your weirdness might actually pay off here.,
3cb4ffccb097,dialogue,1,"By the way,····· that other chick that was here just a second ago?",
0aa323f4dd3a,dialogue,1,Bye bye sweetie.,
1d4f74b98523,dialogue,1,Bye bye!,
626bd508f476,dialogue,1,Bye.,
8dd2342c1794,dialogue,1,Byyyyeee...····· Love ya to pieces!,
c830c1350389,dialogue,1,Byyyyyeee.,
b7073a445d66,dialogue,1,Caffeine is poison. I gave that shit up a while ago.,
5622ec7854df,dialogue,1,"Calm down Nik,····· we just got here.",
db477f0bbc62,dialogue,1,Can I tell you a secret...? I'm high right now.··*hahahahaha*,
e7c468228591,dialogue,1,Can we get something to eat first?,
fddb7615ff5d,dialogue,1,Can we just get out of here please?,
c39357a2ec9b,dialogue,1,Can you get me something to eat?····· Pretty please?·····,
fc749efe2524,dialogue,1,Can you guess where I'd rather be right now?,
f9a1ef71f2b5,dialogue,1,Can you please refrain from asking the same question more than once.···,
c6e84ef687b7,dialogue,1,Can you tell me the name of the only girl who wears·· earrings?,
47fd9329ddc5,dialogue,1,Can't do it.·· Too many carbs.,
33091f6383f0,dialogue,1,Can't really argue with that.····· Take me somewhere nice!,
e9361536c31e,dialogue,1,Can't wait to see where we end up this time!,
3d56eb4264f7,dialogue,1,"Can't you just like chill out for once and I don't know,··· have fun?",
b0b4bff7cbea,dialogue,1,Catch ya later!,
1d00d9f4c524,dialogue,1,Catch you on the flip flop!,
a0e7ea342c13,dialogue,1,"Check the appetite meter.····· See anything that might··*ccc*,····· I don't know,····· be an issue?",
bf3ccd165720,dialogue,1,Chill out for a second.····· You'll be glad I showed up.,
bdf66dc005f3,dialogue,1,Clearly this isn't your first time around the block.,
0c782939f0c3,dialogue,1,"Clever disguise,····· right?····· I can change my hair any color I want.····· It's pretty sweet.",
fff335078b90,dialogue,1,Come and visit me anytime.,
844acb09ef20,dialogue,1,"Come on dude,····· you should already know that!",
053fdb482d8e,dialogue,1,Come on dude...····· I'm not going to invite myself over...,
5dca197267cc,dialogue,1,Come on!····· Seduce me with your sexy puzzle skills.,
d3a7fc291897,dialogue,1,"Come on,····· do you really take me for one of those types?",
edfa8bf8cbac,dialogue,1,Come on...····· quit staring at me like that...····· it's embarrassing...,
986d92609a31,dialogue,1,Come over here and claim your reward...····· I'm dripping with anticipation...,
631ca4162828,dialogue,1,Come to get your morning pick-me-up as well?,
4f4a38380ccf,dialogue,1,Come to try and work your·· magic····· on me?,
48203c450e99,dialogue,1,Come·· *oooo*on!····· I saw it and I immediately thought of you.·· You're going to love it.··· I promise.········,
531c48ed0bc2,dialogue,1,"Come··· on,············· you know me better than that.····· Don't you?",
0e95a3395b53,dialogue,1,"Common misconception.····· I assure you that fairies are indeed,····· a thing.",
a5e7ab1a6807,dialogue,1,Confidence is the foundation for all success in life.,
50d1186021aa,dialogue,1,Congratulations girl!····· And with such a fine young thing too...····· I'm impressed.,
8ca98cd8951e,dialogue,1,Congratulations man!····· And with such a fine young thing too...····· I'm impressed.,
88d22e516d96,dialogue,1,Congratz!······· You're wrong!,
8cc3b1861de7,dialogue,1,Conking out so soon?····· You baby!·····,
626dce44d497,dialogue,1,Consider it? That's the ONLY door I'm going through.,
23c3ef25697b,dialogue,1,Cool huh?,
58c11c4c10ae,dialogue,1,Cos...?····· Play...?····· I don't think so...,
9456b34d1586,dialogue,1,Could you PLEASE not do that?,
d11a23f06136,dialogue,1,"Could you maybe like,····· put in some effort next time?",
e0df340e9eda,dialogue,1,Could you please drop that shit?!,
59e0eb5b980e,dialogue,1,Could you please not do that?,
8ff2ff4f293e,dialogue,1,"Could you please suck more at match-three?····· That would be great,··· thanks.·····",
25a74d43e2dc,dialogue,1,"Could you please··· just not?····· Like,····· ever again?····· Yeah, thanks.",
